date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:03	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:01%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/linked-chained-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_b22b1c30-9fb9-431a-b1ac-6358127d3b34_1024x.png%3Fv%3D1606262681%26description%3D18k%20rose%20gold%20diamond%20chain%20ring%20splashed%20in%20pave%20diamonds.%20Size%207.%c2%a0%20It%20is%20available...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/linked-chained-ring&media=htt/image_b22b1c30-9fb9-431	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/linked-chained-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_b22b1c30-9fb9-431a-b1ac-6358127d3b34_1024x.png?v=1606262681%26description=18k%20rose%20gold%20diamond%20chain%20ring%20splashed%20in%20pave%20diamonds.%20Size%207.%C2%A0%20It%20is%20available...)
16:16:04	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:02%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/linked-chained-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_b22b1c30-9fb9-431a-b1ac-6358127d3b34_1024x.png%3Fv%3D1606262681%26description%3D18k%20rose%20gold%20diamond%20chain%20ring%20splashed%20in%20pave%20diamonds.%20Size%207.%c2%a0%20It%20is%20available...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/linked-chained-rin/image_b22b1c30-9fb9-431	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/linked-chained-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_b22b1c30-9fb9-431a-b1ac-6358127d3b34_1024x.png?v=1606262681%26description=18k%20rose%20gold%20diamond%20chain%20ring%20splashed%20in%20pave%20diamonds.%20Size%207.%C2%A0%20It%20is%20available...)
16:16:04	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:02%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/lc-2019-11%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/LC_2019-11_large.jpg%3Fv%3D1561861932%26description%3DThis%20Celestial%20Necklace%20is%20a%20part%20of%20my%20Winter%20Collection%c2%a0%7C%202020%20%c2%a0%2014k%20rose%20gold%2C...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/lc-2019-11&media=https_/cdn.s/LC_2019-11_large.jpg_v=	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/lc-2019-11%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/LC_2019-11_large.jpg?v=1561861932%26description=This%20Celestial%20Necklace%20is%20a%20part%20of%20my%20Winter%20Collection%C2%A0%7C%202020%20%C2%A0%2014k%20rose%20gold,...)
16:16:05	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:03%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/lc-2019-11%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/LC_2019-11_large.jpg%3Fv%3D1561861932%26description%3DThis%20Celestial%20Necklace%20is%20a%20part%20of%20my%20Winter%20Collection%c2%a0%7C%202020%20%c2%a0%2014k%20rose%20gold%2C...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/lc-2019-11&media=h/LC_2019-11_large.jpg_v=	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/lc-2019-11%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/LC_2019-11_large.jpg?v=1561861932%26description=This%20Celestial%20Necklace%20is%20a%20part%20of%20my%20Winter%20Collection%C2%A0%7C%202020%20%C2%A0%2014k%20rose%20gold,...)
16:16:05	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:03%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/linked-chained-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_b22b1c30-9fb9-431a-b1ac-6358127d3b34_large.png%3Fv%3D1606262681%26description%3D18k%20rose%20gold%20diamond%20chain%20ring%20splashed%20in%20pave%20diamonds.%20Size%207.%c2%a0%20It%20is%20available...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/linked-chained-ring&media=htt/image_b22b1c30-9fb9-432	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/linked-chained-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_b22b1c30-9fb9-431a-b1ac-6358127d3b34_large.png?v=1606262681%26description=18k%20rose%20gold%20diamond%20chain%20ring%20splashed%20in%20pave%20diamonds.%20Size%207.%C2%A0%20It%20is%20available...)
16:16:06	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:04%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/linked-chained-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_b22b1c30-9fb9-431a-b1ac-6358127d3b34_large.png%3Fv%3D1606262681%26description%3D18k%20rose%20gold%20diamond%20chain%20ring%20splashed%20in%20pave%20diamonds.%20Size%207.%c2%a0%20It%20is%20available...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/linked-chained-rin/image_b22b1c30-9fb9-432	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/linked-chained-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_b22b1c30-9fb9-431a-b1ac-6358127d3b34_large.png?v=1606262681%26description=18k%20rose%20gold%20diamond%20chain%20ring%20splashed%20in%20pave%20diamonds.%20Size%207.%C2%A0%20It%20is%20available...)
16:16:06	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:04%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/double-band-diamond-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_47685bd9-17d6-4dc4-a1a4-3e946da0ebc2_1024x.png%3Fv%3D1606263088%26description%3D14k%20yellow%20gold%20diamond%20ring%20brand%20new%20from%20the%20Winter%7C2020%20collection.%20Size%206.%c2%a0%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/double-band-diamond-ring&medi/image_47685bd9-17d6-4dc	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/double-band-diamond-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_47685bd9-17d6-4dc4-a1a4-3e946da0ebc2_1024x.png?v=1606263088%26description=14k%20yellow%20gold%20diamond%20ring%20brand%20new%20from%20the%20Winter%7C2020%20collection.%20Size%206.%C2%A0)
16:16:06	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:05%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/double-band-diamond-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_47685bd9-17d6-4dc4-a1a4-3e946da0ebc2_1024x.png%3Fv%3D1606263088%26description%3D14k%20yellow%20gold%20diamond%20ring%20brand%20new%20from%20the%20Winter%7C2020%20collection.%20Size%206.%c2%a0%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/double-band-diamon/image_47685bd9-17d6-4dc	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/double-band-diamond-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_47685bd9-17d6-4dc4-a1a4-3e946da0ebc2_1024x.png?v=1606263088%26description=14k%20yellow%20gold%20diamond%20ring%20brand%20new%20from%20the%20Winter%7C2020%20collection.%20Size%206.%C2%A0)
16:16:07	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:05%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/double-band-diamond-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_47685bd9-17d6-4dc4-a1a4-3e946da0ebc2_large.png%3Fv%3D1606263088%26description%3D14k%20yellow%20gold%20diamond%20ring%20brand%20new%20from%20the%20Winter%7C2020%20collection.%20Size%206.%c2%a0%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/double-band-diamond-ring&medi/image_47685bd9-17d6-4dc-2	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/double-band-diamond-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_47685bd9-17d6-4dc4-a1a4-3e946da0ebc2_large.png?v=1606263088%26description=14k%20yellow%20gold%20diamond%20ring%20brand%20new%20from%20the%20Winter%7C2020%20collection.%20Size%206.%C2%A0)
16:16:07	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:06%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/diamond-huggie-hoop-earrings%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_a19f23cd-9c51-4ff2-937b-cc435da3a057_1024x.png%3Fv%3D1606264154%26description%3D18k%20white%20gold%20pave%20diamond%20huggie%20hoop%20earrings.%20A%20part%20of%20the%20new%20Winter%7C2020%20collection.%c2%a0%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/diamond-huggie-hoop-earrings&/image_a19f23cd-9c51-4ff	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/diamond-huggie-hoop-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_a19f23cd-9c51-4ff2-937b-cc435da3a057_1024x.png?v=1606264154%26description=18k%20white%20gold%20pave%20diamond%20huggie%20hoop%20earrings.%20A%20part%20of%20the%20new%20Winter%7C2020%20collection.%C2%A0)
16:16:07	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:06%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/double-band-diamond-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_47685bd9-17d6-4dc4-a1a4-3e946da0ebc2_large.png%3Fv%3D1606263088%26description%3D14k%20yellow%20gold%20diamond%20ring%20brand%20new%20from%20the%20Winter%7C2020%20collection.%20Size%206.%c2%a0%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/double-band-diamon/image_47685bd9-17d6-4dc-2	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/double-band-diamond-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_47685bd9-17d6-4dc4-a1a4-3e946da0ebc2_large.png?v=1606263088%26description=14k%20yellow%20gold%20diamond%20ring%20brand%20new%20from%20the%20Winter%7C2020%20collection.%20Size%206.%C2%A0)
16:16:08	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:06%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/diamond-huggie-hoop-earrings%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_a19f23cd-9c51-4ff2-937b-cc435da3a057_1024x.png%3Fv%3D1606264154%26description%3D18k%20white%20gold%20pave%20diamond%20huggie%20hoop%20earrings.%20A%20part%20of%20the%20new%20Winter%7C2020%20collection.%c2%a0%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/diamond-huggie-hoo/image_a19f23cd-9c51-4ff	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/diamond-huggie-hoop-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_a19f23cd-9c51-4ff2-937b-cc435da3a057_1024x.png?v=1606264154%26description=18k%20white%20gold%20pave%20diamond%20huggie%20hoop%20earrings.%20A%20part%20of%20the%20new%20Winter%7C2020%20collection.%C2%A0)
16:16:09	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:07%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/diamond-huggie-hoop-earrings%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_a19f23cd-9c51-4ff2-937b-cc435da3a057_large.png%3Fv%3D1606264154%26description%3D18k%20white%20gold%20pave%20diamond%20huggie%20hoop%20earrings.%20A%20part%20of%20the%20new%20Winter%7C2020%20collection.%c2%a0%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/diamond-huggie-hoop-earrings&/image_a19f23cd-9c51-4ff-2	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/diamond-huggie-hoop-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_a19f23cd-9c51-4ff2-937b-cc435da3a057_large.png?v=1606264154%26description=18k%20white%20gold%20pave%20diamond%20huggie%20hoop%20earrings.%20A%20part%20of%20the%20new%20Winter%7C2020%20collection.%C2%A0)
16:16:09	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:07%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/diamond-huggie-hoop-earrings%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_a19f23cd-9c51-4ff2-937b-cc435da3a057_large.png%3Fv%3D1606264154%26description%3D18k%20white%20gold%20pave%20diamond%20huggie%20hoop%20earrings.%20A%20part%20of%20the%20new%20Winter%7C2020%20collection.%c2%a0%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/diamond-huggie-hoo/image_a19f23cd-9c51-4ff-2	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/diamond-huggie-hoop-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_a19f23cd-9c51-4ff2-937b-cc435da3a057_large.png?v=1606264154%26description=18k%20white%20gold%20pave%20diamond%20huggie%20hoop%20earrings.%20A%20part%20of%20the%20new%20Winter%7C2020%20collection.%C2%A0)
16:16:09	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:08%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/star-studded-earrings%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_12e53981-db93-40eb-9789-7b0106d35f86_1024x.png%3Fv%3D1606264994%26description%3D18k%20rose%20gold%20star%20earrings%20set%20in%20pave%20diamonds.%20New%20from%20the%20Winter%7C2020%20collection.%c2%a0%2018k...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/star-studded-earrings&media=h/image_12e53981-db93-40e	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/star-studded-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_12e53981-db93-40eb-9789-7b0106d35f86_1024x.png?v=1606264994%26description=18k%20rose%20gold%20star%20earrings%20set%20in%20pave%20diamonds.%20New%20from%20the%20Winter%7C2020%20collection.%C2%A0%2018k...)
16:16:10	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:08%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/star-studded-earrings%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_12e53981-db93-40eb-9789-7b0106d35f86_1024x.png%3Fv%3D1606264994%26description%3D18k%20rose%20gold%20star%20earrings%20set%20in%20pave%20diamonds.%20New%20from%20the%20Winter%7C2020%20collection.%c2%a0%2018k...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/star-studded-earri/image_12e53981-db93-40e	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/star-studded-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_12e53981-db93-40eb-9789-7b0106d35f86_1024x.png?v=1606264994%26description=18k%20rose%20gold%20star%20earrings%20set%20in%20pave%20diamonds.%20New%20from%20the%20Winter%7C2020%20collection.%C2%A0%2018k...)
16:16:10	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:09%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/star-studded-earrings%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_12e53981-db93-40eb-9789-7b0106d35f86_large.png%3Fv%3D1606264994%26description%3D18k%20rose%20gold%20star%20earrings%20set%20in%20pave%20diamonds.%20New%20from%20the%20Winter%7C2020%20collection.%c2%a0%2018k...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/star-studded-earrings&media=h/image_12e53981-db93-40e-2	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/star-studded-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_12e53981-db93-40eb-9789-7b0106d35f86_large.png?v=1606264994%26description=18k%20rose%20gold%20star%20earrings%20set%20in%20pave%20diamonds.%20New%20from%20the%20Winter%7C2020%20collection.%C2%A0%2018k...)
16:16:11	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:09%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/star-studded-earrings%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_12e53981-db93-40eb-9789-7b0106d35f86_large.png%3Fv%3D1606264994%26description%3D18k%20rose%20gold%20star%20earrings%20set%20in%20pave%20diamonds.%20New%20from%20the%20Winter%7C2020%20collection.%c2%a0%2018k...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/star-studded-earri/image_12e53981-db93-40e-2	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/star-studded-earrings%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_12e53981-db93-40eb-9789-7b0106d35f86_large.png?v=1606264994%26description=18k%20rose%20gold%20star%20earrings%20set%20in%20pave%20diamonds.%20New%20from%20the%20Winter%7C2020%20collection.%C2%A0%2018k...)
16:16:11	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:10%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttps%3A//www.laurencraft.com/products/diamond-link-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_ba6f3b49-9865-429c-9428-5bef1b3a815f_1024x.png%3Fv%3D1606321300%26description%3D18k%20white%20gold%20diamond%20link%20ring%20set%20in%20pave%20diamonds.%20Size%207.%c2%a0Also%2C%20it%20is%20available...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=https_/www.laurencraft.com/products/diamond-link-ring&/image_ba6f3b49-9865-429	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/diamond-link-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_ba6f3b49-9865-429c-9428-5bef1b3a815f_1024x.png?v=1606321300%26description=18k%20white%20gold%20diamond%20link%20ring%20set%20in%20pave%20diamonds.%20Size%207.%C2%A0Also,%20it%20is%20available...)
16:16:11	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:09%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/diamond-link-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_ba6f3b49-9865-429c-9428-5bef1b3a815f_1024x.png%3Fv%3D1606321300%26description%3D18k%20white%20gold%20diamond%20link%20ring%20set%20in%20pave%20diamonds.%20Size%207.%c2%a0Also%2C%20it%20is%20available...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/diamond-link-ring&media=https/image_ba6f3b49-9865-429	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/diamond-link-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_ba6f3b49-9865-429c-9428-5bef1b3a815f_1024x.png?v=1606321300%26description=18k%20white%20gold%20diamond%20link%20ring%20set%20in%20pave%20diamonds.%20Size%207.%C2%A0Also,%20it%20is%20available...)
16:16:12	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:10%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/diamond-link-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_ba6f3b49-9865-429c-9428-5bef1b3a815f_large.png%3Fv%3D1606321300%26description%3D18k%20white%20gold%20diamond%20link%20ring%20set%20in%20pave%20diamonds.%20Size%207.%c2%a0Also%2C%20it%20is%20available...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/diamond-link-ring&media=https/image_ba6f3b49-9865-430	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/diamond-link-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_ba6f3b49-9865-429c-9428-5bef1b3a815f_large.png?v=1606321300%26description=18k%20white%20gold%20diamond%20link%20ring%20set%20in%20pave%20diamonds.%20Size%207.%C2%A0Also,%20it%20is%20available...)
16:16:13	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Mar%202023%2022:16:11%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttps%3A//www.laurencraft.com/products/julia-ring%26media%3Dhttps%3A//cdn.shopify.com/s/files/1/0946/4110/products/image_2b6df749-4249-498c-ad91-56d95a2f7754_1024x.png%3Fv%3D1606320240%26description%3D14k%20rose%20gold%20diamond%20ring%20set%20in%20pave%20diamonds.%20Size%207.%c2%a0%20Available%20in%2014k%20white...%26description%3D	C:/Users/keega/Downloads/grisdesigns/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=https_/www.laurencraft.com/products/julia-ring&media=https_/cdn.s/image_2b6df749-4249-498	(from https://www.pinterest.com/pin/create/button/?url=https://www.laurencraft.com/products/julia-ring%26media=https://cdn.shopify.com/s/files/1/0946/4110/products/image_2b6df749-4249-498c-ad91-56d95a2f7754_1024x.png?v=1606320240%26description=14k%20rose%20gold%20diamond%20ring%20set%20in%20pave%20diamonds.%20Size%207.%C2%A0%20Available%20in%2014k%20white...)
